uid,gender,status,statusUpdatedAt,statusPrevious,age,areaCode,state,recurrence,activation_date,end_portability_date,current_package,clients_duration,main_line
IssZDR20geRyl59MtjlVulrLF472,masculino,cancelRequested,2021-03-04,canceled,31,11.0,SP,weekly,2020-08-31,,customPackage,7.0,No
Iu86aMlzVjakoxC0jfS1rtiy5w62,masculino,canceled,2021-01-26,cancelRequested,20,11.0,SP,weekly,2020-08-28,,customPackage,5.0,No
IxCXSyACP5QaVF6Is8E6RSsLcE92,feminino,canceled,2020-12-23,cancelRequested,32,19.0,SP,weekly,2020-08-13,,customPackage,4.0,No
IzdidwjkdbcmeazGH1pBr2jTOO12,masculino,active,2021-03-04,cancelRequested,53,11.0,SP,monthly,2020-07-30,2020-11-25,madePackage-0,8.0,Yes
J0bG3HxmArQyU8NoXsAFlBwS54a2,masculino,paused,2021-01-06,canceled,34,62.0,GO,monthly,2020-11-04,,customPackage,2.0,No
J3kuU6qk80SByibRCIfaBH8mlj83,masculino,paused,2020-12-27,paymentFailedSubscription,19,11.0,SP,monthly,2020-11-24,,customPackage,1.0,No
J46pWDIgWrguBKAwOX0oki8YNqQ2,masculino,canceled,2021-01-25,cancelRequested,29,11.0,SP,weekly,2020-09-27,,customPackage,4.0,No
J4En8lEwBUaT0vAWrw9CBc3MS6j2,masculino,active,2021-02-10,paused,28,11.0,SP,monthly,2020-07-31,2020-08-05,customPackage,7.0,Yes
J4mtqJsuZlQ1xpRHOiU7w9Mj7WB3,masculino,active,2021-02-25,paused,26,64.0,GO,monthly,2020-12-02,,customPackage,2.0,No
J5nDuMMavGMG8QzqiGc4hg6dc2m2,masculino,paused,2020-12-18,paymentFailedSubscription,20,62.0,GO,weekly,2020-12-08,,customPackage,0.0,No
J8f9nB7ebseW070CUOKkBSOdrp13,masculino,paused,2021-02-08,canceled,20,61.0,GO,monthly,2020-12-11,2020-12-16,customPackage,2.0,Yes
J8vaiL3iMBbEEL4uvbhqEhfX4mE2,masculino,canceled,2020-12-18,cancelRequested,24,12.0,SP,weekly,2020-07-31,,customPackage,5.0,No
JD9XapRqZRWiLaMD34Jkr5CnQTg1,masculino,paused,2021-02-04,canceled,33,11.0,SP,monthly,2020-11-04,2020-11-07,customPackage,3.0,Yes
JD9bvYpaukZqsgqc57CRorHkfiE3,masculino,paused,2021-01-20,paymentFailedSubscription,29,62.0,GO,monthly,2020-12-18,,customPackage,1.0,No
JFcAaPVUAKW1OkUQBIfPBYSIcfI2,feminino,canceled,2020-12-18,cancelRequested,23,11.0,SP,weekly,2020-07-18,,customPackage,5.0,No
JLd0LMJxM9RyRwQQbUC1IJk6eAy1,masculino,paused,2021-02-28,paymentFailedSubscription,31,62.0,GO,weekly,2020-12-19,,customPackage,2.0,No
JM2qY9RooobCE5dX68pZzSuUs9n2,masculino,paused,2021-03-08,paymentFailedSubscription,22,19.0,SP,monthly,2020-12-17,2020-12-22,customPackage,3.0,Yes
JNML14YwrXcoG0g1sJkiU1xA76x2,masculino,paused,2021-02-19,paymentFailedSubscription,31,18.0,SP,monthly,2020-08-05,,customPackage,6.0,No
JNQQJlkBRxcpShYuqFuJC7lnrLP2,masculino,canceled,2021-01-20,cancelRequested,27,17.0,SP,weekly,2020-10-13,,customPackage,3.0,No
JOGxKrijeEau10Wi1z1zFoyCJuz1,masculino,canceled,2021-02-26,cancelRequested,24,16.0,SP,weekly,2020-09-04,,customPackage,5.0,No
JPLsDbczfEXcuIHJKXYDwMw4wRi1,masculino,canceled,2021-01-27,cancelRequested,18,13.0,SP,weekly,2020-09-30,,customPackage,4.0,No
JTS0aD1DLTeRnizUCCdduNLW3082,masculino,canceled,2020-12-18,cancelRequested,33,11.0,SP,weekly,2020-07-31,,customPackage,5.0,No
JZOQ7da6XIdIdGoCMeCD4Kr3tE72,masculino,canceled,2021-01-15,cancelRequested,27,19.0,SP,weekly,2020-09-24,,customPackage,4.0,No
Jb8hKBiKOoV6noNuOMsWPCKVBDH2,masculino,canceled,2021-02-16,cancelRequested,25,11.0,SP,weekly,2020-07-28,,customPackage,7.0,No
Jdlss3dIgfYuIig7HzBjT2U77BF3,masculino,paused,2021-01-24,paymentFailedSubscription,20,19.0,SP,weekly,2020-08-05,,customPackage,5.0,No
JevQ55p9vJdCxJ9lMGZmCrkOoKU2,masculino,paused,2021-02-04,paused,28,11.0,SP,weekly,2020-11-27,2020-12-02,customPackage,3.0,Yes
JfOlhogI10YT1X5NAhXlHjjt9dP2,masculino,canceled,2020-12-18,cancelRequested,30,17.0,SP,weekly,2020-09-25,,customPackage,3.0,No
JhRtGm42KTRjTAHOgn6zXiIkvyC2,masculino,active,2021-03-03,paused,36,19.0,SP,monthly,2021-02-10,,customPackage,1.0,No
JinA6SgS5MTrBqfiC5Yno1022OG2,masculino,active,2021-03-04,paused,29,14.0,SP,weekly,2020-10-28,2020-10-31,customPackage,5.0,Yes
JjFNgXQ37NZeE9syhRXXNMC66PU2,masculino,canceled,2020-12-31,cancelRequested,34,11.0,SP,weekly,2020-08-24,,customPackage,4.0,No
JmORLiqZapRR6SCKdA5at2KdZ5H2,feminino,cancelRequested,2021-03-01,paused,33,12.0,SP,monthly,2020-10-30,2020-11-05,customPackage,5.0,Yes
JmsBHDg7eRaQjNwuIvU73XTa3Ny2,masculino,canceled,2020-12-18,cancelRequested,18,16.0,SP,weekly,2020-08-05,2020-08-14,customPackage,4.0,Yes
Jn79sikAVkU17ozeO1W6DIXeCAH3,feminino,canceled,2021-01-25,cancelRequested,48,15.0,SP,weekly,2020-09-20,,customPackage,4.0,No
JqA7MfXs4RWktqz56QrTq6V6J3C3,masculino,canceled,2020-12-31,cancelRequested,23,18.0,SP,weekly,2020-08-27,,customPackage,4.0,No
JqNz6okfYsfUWOTcYr2pXL02B9h1,masculino,paused,2021-02-21,paymentFailedSubscription,35,11.0,SP,monthly,2021-01-18,2021-01-21,madePackage-0,1.0,Yes
JqanXDigvwgwzaHxPvfUOgr8t7m1,masculino,paused,2021-02-03,paymentFailedSubscription,21,62.0,GO,weekly,2020-12-11,2021-01-09,customPackage,2.0,Yes
Ju1dnj5t92MiYb2tp1gacYRSoil2,masculino,canceled,2021-02-28,cancelRequested,33,11.0,SP,weekly,2020-11-09,,customPackage,3.0,No
K2gSDchMCJWtZtzEtkkudMTrbtN2,masculino,paused,2021-01-17,paymentFailedSubscription,25,11.0,SP,weekly,2020-04-15,,customPackage,9.0,No
K7ybdJu2WLT8WNNhoNWEYkNu7gv2,masculino,canceled,2021-01-20,cancelRequested,19,13.0,SP,weekly,2020-09-29,,customPackage,4.0,No
K9REMPhP5ogJo7CQZ33UqCfqsHK2,masculino,canceled,2020-12-18,cancelRequested,50,11.0,SP,weekly,2020-08-01,,customPackage,4.0,No
KDcEZL3UcFO9Gv0VKffNqWfv87v2,masculino,canceled,2020-12-18,cancelRequested,29,11.0,SP,weekly,2020-08-20,,customPackage,4.0,No
KF0qX7WZvAYL4u5V2G03JRoTp8z1,masculino,paused,2021-03-07,paymentFailedSubscription,37,19.0,SP,monthly,2020-12-04,2020-12-09,customPackage,3.0,Yes
KGPaBGOIbqXpIzOEa2nrqyAXRgK2,masculino,paused,2021-03-06,paymentFailedSubscription,32,16.0,SP,weekly,2020-08-03,,customPackage,7.0,No
KJJ8nYBhwKYdzk92DGhgTJtZTDM2,masculino,canceled,2021-02-20,cancelRequested,21,12.0,SP,weekly,2020-10-14,,customPackage,4.0,No
KJskxRz0SnUoDyWUwFpwlL7X9Jf1,masculino,canceled,2020-12-18,cancelRequested,42,16.0,SP,weekly,2020-07-28,2020-07-29,customPackage,5.0,Yes
KM2a2eimjYeooVMKUadoe6Thjp33,masculino,canceled,2021-01-26,cancelRequested,32,11.0,SP,weekly,2020-08-20,,customPackage,5.0,No
KMbgqVfr5uepQVZ4MRAcb1vSOKk1,masculino,paused,2021-01-27,canceled,19,11.0,SP,monthly,2020-10-27,2020-10-30,customPackage,3.0,Yes
KO0Br1bkirWGqs2VwuQPSj4pPK12,masculino,canceled,2020-12-18,cancelRequested,28,19.0,SP,weekly,2020-08-28,,customPackage,4.0,No
KPivuO9n78MLQwjNbHvIPjlTBjl2,feminino,paused,2020-12-13,paymentFailedSubscription,19,11.0,SP,weekly,2020-09-24,,customPackage,3.0,No
KQqsRqRc2DS5lgcgkbpP5akecgb2,masculino,paused,2021-01-04,canceled,25,62.0,GO,monthly,2020-11-04,,customPackage,2.0,No
KR08JXrItteR8WxtT4c7Zx7Re9b2,masculino,canceled,2021-02-05,cancelRequested,28,11.0,SP,weekly,2020-10-03,,customPackage,4.0,No
KTPRVdiYUgVVGehAzUFOmgheuTR2,masculino,paused,2021-02-04,canceled,52,11.0,SP,weekly,2020-07-31,,customPackage,7.0,No
KU79xPxZ4FRruLIO449RPQlyYsU2,masculino,paused,2021-02-09,paymentFailedSubscription,36,11.0,SP,monthly,2020-10-30,2020-12-12,customPackage,4.0,Yes
KUc0Qzi5yAQTI2FMt9fJ2RiVKIL2,masculino,paused,2021-01-15,paymentFailedSubscription,22,11.0,SP,weekly,2020-09-08,,customPackage,4.0,No
KWpcVvb9pohiQKbsRC9b8Y5Gf642,masculino,cancelRequested,2021-03-05,canceled,34,19.0,SP,weekly,2020-09-15,,customPackage,6.0,No
KXI9hfG7rNNMOe45aVsx1EJkaTx1,prefiro não dizer,canceled,2020-12-22,cancelRequested,20,11.0,SP,weekly,2020-12-07,,customPackage,0.0,No
KY27ULhoEKbA809fbDymOlkgi0q1,prefiro não dizer,paused,2021-02-04,paymentFailedSubscription,21,16.0,SP,weekly,2020-09-14,,customPackage,5.0,No
KYcI5y74OPPqGj6WlmTpEWaNdkI3,feminino,canceled,2020-12-18,cancelRequested,29,11.0,SP,weekly,2020-09-03,,customPackage,3.0,No
KahWvgLAjqe0pDszDdok01z4JE13,masculino,canceled,2020-12-20,cancelRequested,26,11.0,SP,monthly,2020-11-12,,customPackage,1.0,No
KkQXPn4SBbVUd0xZi0VCrvmprd73,masculino,canceled,2021-03-02,cancelRequested,19,14.0,SP,weekly,2020-11-11,,customPackage,4.0,No
KmSjl6aWtkcioTmGttTMYHEberK2,feminino,canceled,2021-01-31,cancelRequested,52,64.0,GO,monthly,2020-12-17,,customPackage,1.0,No
KqRDuC8bXQUiJ7t5EygT9CcyH6k1,feminino,active,2021-02-10,paused,28,16.0,SP,monthly,2020-08-28,,customPackage,6.0,No
Kqs7Xl2Y4Vbu2L4u9Ol7GcYWUyy2,masculino,canceled,2020-12-31,cancelRequested,25,11.0,SP,weekly,2020-08-28,,customPackage,4.0,No
KsoNPPeJkpUsEedqyLyYlSHQALt1,masculino,paused,2021-01-20,canceled,27,11.0,SP,monthly,2020-12-19,,customPackage,1.0,No
KucVnSYIbaOgBnzbKBvjgFyG7mo2,masculino,paused,2021-02-22,paymentFailedSubscription,20,62.0,GO,weekly,2020-11-17,,customPackage,3.0,No
KvG9VKCZU8fQGbQ93S3gvdJp8Ys2,masculino,canceled,2020-12-18,cancelRequested,18,11.0,SP,weekly,2020-05-19,2020-05-21,customPackage,7.0,Yes
KvO1VgHpcPNc7GBll5MhL6mSVN12,masculino,canceled,2020-12-18,cancelRequested,32,11.0,SP,weekly,2020-08-07,,customPackage,4.0,No
KvuRlVkMJYW0qJi5hVkPF3WF6Xd2,masculino,canceled,2020-12-18,cancelRequested,24,11.0,SP,weekly,2020-07-31,,customPackage,5.0,No
L0lj6adhrKcvBjU3tbbZL0n4B483,masculino,cancelRequested,2021-02-24,paused,33,19.0,SP,weekly,2020-10-30,,customPackage,4.0,No
L1T849jkOWQM5c4VQ9cvlO9rayQ2,não binário,paused,2021-01-05,paymentFailedSubscription,23,11.0,SP,weekly,2020-12-26,,customPackage,1.0,No
L38oGyrjfnXGeMAhvO8Tr3Gbm6h1,masculino,paused,2021-02-14,paymentFailedSubscription,20,11.0,SP,weekly,2020-07-30,2020-08-04,customPackage,7.0,Yes
L4Ci3Vhx9rOQeGIBlyyzo0Ee1UG2,masculino,paused,2021-03-03,paymentFailedSubscription,34,16.0,SP,monthly,2020-10-23,,customPackage,5.0,No
L4sP8dbR7xVoHBrUXf1xdhMBsRH2,masculino,paused,2021-03-07,paymentFailedSubscription,31,32.0,MG,weekly,2021-01-28,,customPackage,2.0,No
L5G1BBdBLldsZm3W3CQTz8x7LH22,masculino,canceled,2020-12-18,cancelRequested,28,11.0,SP,weekly,2020-03-16,,customPackage,9.0,No
L8U3ydGhFfMargvA57GBB3l04642,feminino,paused,2021-02-08,paymentFailedSubscription,21,11.0,SP,monthly,2021-01-06,,customPackage,1.0,No
L8fEIt4hWTend1IAG7uRcTZSgNA2,masculino,paused,2021-01-05,paymentFailedSubscription,21,16.0,SP,weekly,2020-12-27,,customPackage,1.0,No
LBOGjIewUgasULZFxPcSXU8cL8h2,masculino,paused,2021-01-17,paymentFailedSubscription,29,11.0,SP,monthly,2020-11-14,,customPackage,2.0,No
LCz5E0dbnwVeJQGxmHOfRefefjh2,masculino,paused,2021-02-12,paymentFailedSubscription,67,11.0,SP,monthly,2021-01-09,,customPackage,1.0,No
LDcVsLzvhDQLFfsQOLZE4QECrcm2,feminino,cancelRequested,2021-03-05,paused,27,11.0,SP,weekly,2020-11-26,,customPackage,4.0,No
LGV3jDQHPiPuei1l02gPQ8cVpUP2,masculino,paused,2021-01-09,paymentFailedSubscription,24,61.0,DF,weekly,2020-12-31,,customPackage,1.0,No
LItRehZQ0Rb3JssY1oXa1AcPwon1,masculino,canceled,2020-12-31,cancelRequested,26,15.0,SP,weekly,2020-09-03,,customPackage,3.0,No
LOlTGgk3KjUg6maMOr8WX8vX9wH3,masculino,canceled,2020-12-18,cancelRequested,28,15.0,SP,weekly,2020-08-16,,customPackage,4.0,No
LT9kAthG6iam9M2iXxbQkX57baH2,masculino,paused,2020-12-20,paymentFailedSubscription,34,11.0,SP,weekly,2020-12-03,,customPackage,0.0,No
LUEIiOu2fCgeWc8E4joaIevRX3l2,masculino,canceled,2021-02-20,cancelRequested,25,16.0,SP,weekly,2020-10-29,,customPackage,4.0,No
LVWzybATd7R8DyRuIj9QfJG1imD2,masculino,active,2021-02-13,paused,22,19.0,SP,monthly,2020-08-24,2020-08-28,customPackage,6.0,Yes
LZNwa697eLhgyClzeldgq9T42k92,masculino,canceled,2020-12-18,cancelRequested,37,11.0,SP,weekly,2020-08-20,,customPackage,4.0,No
LaEXoSHQMLgRMNzySwnFJPpxpxH3,masculino,paused,2020-12-29,paymentFailedSubscription,32,11.0,SP,weekly,2020-08-05,2020-08-14,customPackage,4.0,Yes
LaVIYwzA0yTuEFAqmJ3Q5uuEhgI2,masculino,paused,2021-01-26,canceled,33,11.0,SP,monthly,2020-09-17,,customPackage,4.0,No
LbLdngRJw2YQ1v4NI9zKK02nyW13,masculino,paused,2021-02-12,paymentFailedSubscription,22,19.0,SP,weekly,2020-10-21,2020-10-24,customPackage,4.0,Yes
LbXcgkVw7vOkotZ7SwT6tzEMgbP2,masculino,active,2021-02-09,paused,22,14.0,SP,monthly,2020-08-25,2020-08-28,customPackage,6.0,Yes
LddkKsl5audyQrA6I35MU0U4d6W2,masculino,paused,2021-02-26,paymentFailedSubscription,27,11.0,SP,weekly,2020-07-31,,customPackage,7.0,No
LjS7VzsgLSNAjhqi2QEUyAVU4Ew1,masculino,paused,2021-01-08,paymentFailedSubscription,22,11.0,SP,weekly,2020-02-29,,customPackage,11.0,No
LjnS9mUr5gWKkNUbEBQZVIeIZxD3,masculino,paused,2021-03-02,paymentFailedSubscription,56,13.0,SP,monthly,2020-11-27,,customPackage,4.0,No
Llagbysg6phvpjisTi66REagkH73,masculino,paused,2021-01-04,paused,18,12.0,SP,weekly,2020-10-02,,customPackage,3.0,No
LniG8BADJKWPlPGalv22XpUFUN22,masculino,cancelRequested,2021-02-23,canceled,30,18.0,SP,weekly,2020-10-29,,customPackage,4.0,No
Lns6u5EL24Zcu40HW3lg53OfCKO2,masculino,paused,2021-02-14,paymentFailedSubscription,31,64.0,GO,monthly,2020-12-11,,customPackage,2.0,No
LoifN6T3kzb1sdXAL9Qj8R1YJS72,não binário,paused,2020-12-29,paymentFailedSubscription,22,11.0,SP,monthly,2020-11-26,2020-12-03,customPackage,1.0,Yes
LthwbmfoReeSOwfEcyaFu7xOOFz1,masculino,canceled,2020-12-18,cancelRequested,20,18.0,SP,weekly,2020-09-07,,customPackage,3.0,No
Luk71s7WZTfm3x1OMhzqJJ6Z3rz1,masculino,active,2021-02-14,paused,35,12.0,SP,monthly,2020-10-23,,customPackage,4.0,No
LxSLhD7AKtZlH7Sj4RtnJKeJO4X2,masculino,cancelRequested,2021-03-01,paused,26,11.0,SP,monthly,2020-03-09,,customPackage,12.0,No
M3mpuhQ8RoYw2sNYMtJke39mVnU2,masculino,paused,2021-01-25,paymentFailedSubscription,31,13.0,SP,monthly,2020-12-22,,customPackage,1.0,No
M4IMkGs3hEMBvgBPelJQl2lE4Gc2,masculino,canceled,2020-12-18,cancelRequested,26,14.0,SP,weekly,2020-07-30,,customPackage,5.0,No
MC5qabWmlDTzNYiAF1LTw4C4vfU2,masculino,canceled,2021-02-18,cancelRequested,19,11.0,SP,weekly,2020-10-27,2020-10-30,customPackage,4.0,Yes
MCgYsmHZ4Eak7WVeHnmHJwuGe1G2,masculino,active,2021-02-25,paused,64,11.0,SP,monthly,2020-12-25,2020-12-30,customPackage,2.0,Yes
MCs6RtQjiUenmhaMFEMRlAnQhLu2,masculino,canceled,2021-02-26,cancelRequested,21,62.0,GO,weekly,2020-11-06,,customPackage,3.0,No
ME7ZOTLhtPYFOvDoT7ARrW9seVu2,feminino,paused,2021-03-02,paymentFailedSubscription,21,12.0,SP,monthly,2020-11-23,2020-11-25,customPackage,4.0,Yes
MFwI0hiorxP5MHked9xOTi67obk2,masculino,active,2021-02-26,cancelRequested,21,11.0,SP,monthly,2020-08-03,,customPackage,6.0,No
MINCGU8T92XQo1g9CopntoabiGS2,masculino,canceled,2020-12-31,cancelRequested,26,12.0,SP,weekly,2020-08-28,2020-09-02,customPackage,4.0,Yes
MJ3NfyoaDUazkpAm9XKyFl6kzmY2,feminino,canceled,2020-12-29,cancelRequested,21,11.0,SP,weekly,2020-07-29,2020-08-06,customPackage,5.0,Yes
MKUxvXsWlAh1yUSkEx8FMUK7E3x1,masculino,paused,2021-01-07,paymentFailedSubscription,19,19.0,SP,monthly,2020-12-04,,customPackage,1.0,No
MLp6uYZltiR1dCYQTsGtxxebKe82,masculino,canceled,2021-01-19,cancelRequested,21,17.0,SP,weekly,2020-09-21,,customPackage,4.0,No
MNOClBySffRaWFJExEjn6o1I4DF2,feminino,cancelRequested,2021-02-24,paused,20,16.0,SP,weekly,2020-08-03,2020-08-06,customPackage,6.0,Yes
MNv7nSgcLwVKGSot1aJiYuflvpV2,masculino,cancelRequested,2021-02-28,paused,23,11.0,SP,monthly,2020-10-28,,customPackage,4.0,No
MODwuWmXRbfgMYUou6GaV8xfhUh2,masculino,paused,2021-03-04,paymentFailedSubscription,46,11.0,SP,weekly,2020-07-24,2021-02-22,customPackage,8.0,Yes
MPQTXEMUHCXb8bYjAXYiAwGwNAG2,masculino,cancelRequested,2021-03-02,paused,21,16.0,SP,weekly,2020-11-10,,customPackage,4.0,No
MT9sjyYmmVWvLvxq2ji0CsmBGd93,feminino,cancelRequested,2021-02-25,paused,23,19.0,SP,weekly,2020-11-18,,customPackage,3.0,No
MUL3LgxyYQOsVpGdZuymFxwKevk2,feminino,canceled,2021-02-11,cancelRequested,21,19.0,SP,weekly,2020-11-25,,customPackage,3.0,No
Ma3toBkKRUbnetYH3qZm2z1V19V2,masculino,paused,2020-12-12,paymentFailedSubscription,28,11.0,SP,weekly,2020-10-14,,customPackage,2.0,No
MfZ9ES1z95gg5L0qvVdxc1A3H6m2,masculino,paused,2021-03-07,paymentFailedSubscription,27,16.0,SP,monthly,2020-10-29,,customPackage,5.0,No
MimcwVRM62bWrhqJJ8dBgHfO6OY2,feminino,canceled,2021-01-06,cancelRequested,31,11.0,SP,weekly,2020-09-16,,customPackage,4.0,No
MjmcRBhxr4QQy4Bsos6xuusfJU93,masculino,paused,2020-12-13,paymentFailedSubscription,43,11.0,SP,monthly,2020-11-10,,customPackage,1.0,No
MmzapQzYwyeMAEBWwnQlNf1iQR33,feminino,active,2021-03-01,paused,25,11.0,SP,monthly,2020-12-08,,customPackage,3.0,No
Mpk8tkoMsKfNXBntNIzS7QrhZmo1,feminino,active,2021-02-23,paused,27,41.0,PR,monthly,2021-01-20,2021-02-19,madePackage-1,1.0,Yes
MsQr0UEIwbZ5Z96HOHz4dqrURdn2,masculino,cancelRequested,2021-03-03,paused,41,11.0,SP,monthly,2020-11-01,,customPackage,4.0,No
Muvb2LkFUdN6i4TfRey8t1DJ9a93,masculino,active,2021-02-18,paused,36,61.0,DF,monthly,2020-12-14,,madePackage-1,2.0,No
MyUHEHv58RYUZx1gbPXppQzJFRl2,masculino,paused,2021-01-30,paymentFailedSubscription,30,11.0,SP,monthly,2020-12-27,2020-12-30,customPackage,1.0,Yes
N2HhWDMFoZVm8wSSXqAvMVQMrlq1,masculino,cancelRequested,2021-02-21,paused,30,11.0,SP,monthly,2020-09-15,,customPackage,5.0,No
N2pipyWZwTTSgUwnn6XapA1Hm1G3,masculino,canceled,2020-12-18,cancelRequested,40,61.0,DF,weekly,2020-10-30,,customPackage,2.0,No
N5TjoQ3rffPcgSnDsvYyimBQzKr2,masculino,paused,2021-02-12,paymentFailedSubscription,25,19.0,SP,monthly,2020-12-10,,customPackage,2.0,No
N89RzEIzUlZqFgL7wodTkPGp6CB2,masculino,paused,2021-01-07,paymentFailedSubscription,21,11.0,SP,weekly,2020-12-10,2020-12-15,customPackage,1.0,Yes
NEPFGJXWl8aI9rZWY8hlrPVOsTS2,feminino,canceled,2020-12-18,cancelRequested,38,17.0,SP,weekly,2020-10-28,,customPackage,2.0,No
NFZHYSFe1menehwq8VavYUbPgv13,feminino,paused,2020-12-23,paymentFailedSubscription,27,62.0,GO,monthly,2020-11-20,,customPackage,1.0,No
NJ7BLdHxn1gRj4s42oCgGEGme283,masculino,canceled,2020-12-18,cancelRequested,31,18.0,SP,weekly,2020-08-05,,customPackage,4.0,No
NJKHthXDyHbz8sHg0shwvxem6Yy1,masculino,cancelRequested,2021-03-03,paused,31,14.0,SP,weekly,2020-11-25,,customPackage,4.0,No
NKzK4UoAvPOfYJht1sJGEP4OfrH2,masculino,canceled,2020-12-18,cancelRequested,34,19.0,SP,weekly,2020-10-26,2020-10-29,customPackage,2.0,Yes
NMnRfUciDGYr6jaVPtpfJkURQ493,masculino,canceled,2021-02-28,cancelRequested,24,11.0,SP,weekly,2020-11-06,,customPackage,3.0,No
NNI5OZpJnghsQExihppdUPNWwjf2,masculino,paused,2021-01-21,canceled,27,62.0,GO,monthly,2020-12-21,,customPackage,1.0,No
NNfDqtn08yMcS9F5viRZt3zuKpr2,feminino,canceled,2020-12-18,cancelRequested,37,14.0,SP,weekly,2020-11-11,,customPackage,1.0,No
NPb5pcu68Ib4rl5Vj9FRvdEgLnm2,masculino,active,2021-03-08,paused,34,11.0,SP,monthly,2020-07-31,,customPackage,8.0,No
NQOa5IxCRdVmIy13iAvXeEsYx9f2,masculino,canceled,2021-02-18,cancelRequested,43,11.0,SP,weekly,2020-12-16,2020-12-19,customPackage,2.0,Yes
NRJLU7o0SuhjGiCAzfGrCVT31dt2,masculino,paused,2021-01-20,paymentFailedSubscription,27,62.0,GO,monthly,2020-11-17,,customPackage,2.0,No
NSxBQ4xuotaJByGFl1dHDcCg7yO2,masculino,paused,2021-01-08,paymentFailedSubscription,34,11.0,SP,monthly,2020-11-05,,customPackage,2.0,No
NW1XtQe216Y6BlJ1mpAU80Ki1fm2,masculino,paused,2021-01-21,paymentFailedSubscription,20,13.0,SP,weekly,2020-08-31,2020-09-03,customPackage,5.0,Yes
NXMbeXhLAefXOvDYznbjeQoU0Xn2,feminino,canceled,2020-12-31,cancelRequested,21,11.0,SP,weekly,2020-08-28,,customPackage,4.0,No
NbEb8gH3b4Wz4FIWcm7v0yM3n6h2,masculino,cancelRequested,2021-03-05,paused,24,13.0,SP,weekly,2020-11-26,,customPackage,4.0,No
NeHqTBieZfTZJDCsTVLepgK7vQl2,feminino,paused,2021-01-24,paymentFailedSubscription,35,11.0,SP,monthly,2020-10-29,,customPackage,3.0,No
NfVKGKcguoSZGTOeidDr7Tyk8QA2,masculino,canceled,2020-12-18,cancelRequested,26,11.0,SP,weekly,2020-04-05,,customPackage,8.0,No
NhAPyQrXjka063Cd8Mv4SgHOzIO2,masculino,canceled,2021-02-02,cancelRequested,25,19.0,SP,weekly,2020-12-11,,customPackage,2.0,No
NiKzm7JiJ4WDvbvUEp7E5TIV2U33,masculino,canceled,2020-12-18,cancelRequested,26,11.0,SP,weekly,2020-08-01,,customPackage,4.0,No
NjSKYmVrdjRBA77oUgYguQluB583,masculino,paused,2021-01-31,canceled,29,13.0,SP,monthly,2020-12-31,,customPackage,1.0,No
NlM4DQe4aAhWc9A8HQtCoJZ2Xlz2,masculino,paused,2021-01-02,paymentFailedSubscription,30,61.0,GO,weekly,2020-12-17,,customPackage,1.0,No
Nm3StlM5bKYNAGcoeS8Qbks64S73,feminino,canceled,2020-12-28,cancelRequested,21,16.0,SP,monthly,2020-09-11,2020-09-17,customPackage,3.0,Yes
NoVYAtOtLPhwjMKS8LhdkjEXlUP2,masculino,active,2021-02-26,paused,39,11.0,SP,monthly,2020-08-02,,madePackage-0,6.0,No
NqlVRGKw0NfRzdK5Bl5zJe8ompK2,masculino,active,2021-02-16,paused,20,17.0,SP,monthly,2020-11-11,,madePackage-1,3.0,No
NrgOqn3vnWYJ1883vhQa5l4jaSl2,feminino,canceled,2021-02-08,cancelRequested,28,11.0,SP,weekly,2020-10-19,,customPackage,4.0,No
Nu8nY9X1zTYGDaOr7hyibZdgp233,feminino,paused,2021-02-04,paymentFailedSubscription,21,18.0,SP,monthly,2020-12-01,,customPackage,2.0,No
NuDXqozin2bh0FVrO35geFkGhxJ3,feminino,canceled,2020-12-18,cancelRequested,74,15.0,SP,weekly,2020-09-27,,customPackage,3.0,No
NuxovUyByETdMllvd3rNohVF7un2,masculino,canceled,2020-12-31,cancelRequested,19,12.0,SP,weekly,2020-09-06,,customPackage,3.0,No
Nywx0aQ6vuhTOfsG62w10FeosZm1,feminino,paused,2020-12-31,paymentFailedSubscription,54,11.0,SP,weekly,2020-12-07,,customPackage,0.0,No
Nz1af4EsjBOLXS0Z88UX8Dkj0L43,feminino,cancelRequested,2021-03-04,paused,49,11.0,SP,weekly,2020-11-25,,customPackage,4.0,No
NzEKGwc10nOEkU3q14ZcmMmD6Yp2,masculino,paused,2021-01-31,paymentFailedSubscription,29,11.0,SP,weekly,2020-07-30,2020-10-29,customPackage,6.0,Yes
O0TQSM7tnMUzW8gtohHDrGt18up2,feminino,paused,2021-02-23,paymentFailedSubscription,42,11.0,SP,monthly,2021-01-20,,customPackage,1.0,No
O3TQaIA7oggwIAPcM6FX7Yvl0SD2,masculino,cancelRequested,2021-02-24,paused,25,62.0,GO,weekly,2020-11-19,,customPackage,3.0,No
O7SdpEzTxnWfov7OLQugSmgQWtY2,masculino,canceled,2021-01-23,cancelRequested,30,11.0,SP,monthly,2020-09-28,,customPackage,4.0,No
O80FkcTMGrbJuPgmeu1sYJZjml32,masculino,canceled,2021-03-04,cancelRequested,41,11.0,SP,weekly,2020-11-10,,customPackage,4.0,No
OA00kNfbSihs6NJPyaqMuX3yCMX2,masculino,cancelRequested,2021-03-02,paused,26,11.0,SP,weekly,2020-11-23,,customPackage,4.0,No
